Year,Agric,Food,Soda,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,Hlth,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach,ElcEq,Autos,Aero,Ships,Guns,Gold,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other
195103,0.64,-1.57,-99.99,-4.74,-1.58,-2.69,-5.91,-3.29,-3.19,-4.92,-99.99,-2.8,2.38,-1.76,-2.48,-9.28,0.82,-7.47,-5.14,-99.99,-4.51,-0.31,0.92,-8.52,-6.76,-99.99,-99.99,-4.17,-5.97,-2.31,-1.39,-1.1,-1.02,-3.16,-1.71,-99.99,-0.97,-2.54,-3.39,-1.84,-3.64,0.51,-2.24,-3.78,1.71,2.59,-1.8,-1.35,0.27
195104,1.12,0.32,-99.99,5,-0.59,3.47,1.26,2.21,1.37,1.11,-99.99,5.96,11.05,8.3,4.91,2.25,3.85,2.76,6.57,-99.99,4.69,2.9,4.32,5.36,5.73,-99.99,-99.99,6.14,-2.51,11.03,0.22,0.85,-0.27,2.6,2.94,-99.99,8.24,3.46,6.06,8.99,3.6,0.13,0.41,-1.57,1.04,0.48,-1.37,7.83,2.93
195105,0.16,-1.36,-99.99,-0.14,-2.09,-1.47,-4.75,-7.01,-2.08,-2.25,-99.99,-0.16,1.81,-0.32,-1.18,-0.6,-4.32,-0.25,-3.74,-99.99,-2.58,-3.38,-5.01,-3.29,-1.72,-99.99,-99.99,-3.09,-0.68,-3.04,-0.05,-0.41,1.16,-4.03,-0.04,-99.99,-3.75,-3.65,-0.96,-2.97,-3.91,7.55,-1.77,-5.38,-0.1,-1.14,0.56,-2.95,-0.85
195106,-3.94,-3.35,-99.99,-2.55,-3.68,-5.05,0.55,-7.89,-8.43,-2.58,-99.99,1.04,0.81,-0.69,-0.16,-5.29,-2.08,-7.47,-8.19,-99.99,-4.9,-1.65,-6.66,-8.89,-8.48,-99.99,-99.99,-4.69,-0.16,1.11,-0.41,-0.18,-2.8,0.15,-2.25,-99.99,5.15,-2.23,2.82,-2.15,-7.88,-7.28,-2.42,-5.04,-0.35,2.3,-0.61,-1,-2.15
195107,2.47,3.26,-99.99,5.27,3.07,4.02,7.61,2.68,7.35,1.07,-99.99,8.44,15.2,8.16,8.01,2.35,7.45,3.66,9.71,-99.99,6.62,5.02,4.35,10.68,8.55,-99.99,-99.99,6.79,5.24,11.46,5.3,2.8,0.01,1.08,8.17,-99.99,5.08,6.47,1.23,6.97,8.49,11.36,2.45,3.77,7.16,2.15,-0.56,6.63,3.87
195108,6.71,3,-99.99,2.85,3.45,4.33,6.37,4.82,2.54,3.08,-99.99,4.71,-2.14,2.33,5.74,4.22,4.96,1.2,9.81,-99.99,4.73,7.27,7.15,4.96,2.1,-99.99,-99.99,9.76,8,5.71,2.13,2.64,0.86,3.15,4.68,-99.99,1.05,3.58,5.71,3.56,1.47,3.4,2.65,5.24,3.16,1.76,3.49,6.01,1.64
195109,-6.23,0.07,-99.99,4.07,0.26,5.92,10.11,-2.2,0.37,-2.37,-99.99,-2.8,-1.71,-1.26,1.44,-2.25,0.97,9.67,1.3,-99.99,1.88,3.56,2.52,4.64,2.4,-99.99,-99.99,5.99,5.17,-0.84,1.33,-0.04,1.1,0.17,0.83,-99.99,-1.19,9.69,7.91,-1.64,3.61,16.9,2.41,-0.33,0.87,3.89,-1.8,0.62,-0.33
195110,-7.53,-2.9,-99.99,-3.5,-2.36,-2.57,-3.69,-0.68,-2.77,-0.7,-99.99,-9.87,-5.42,-7.57,-2.76,-3.32,-1.95,-1.06,-1.49,-99.99,-2.38,-6.41,-2.03,-1.71,-1.32,-99.99,-99.99,-5.12,-1.55,1.21,0.71,-1.08,0.93,0.22,-2.31,-99.99,-6.21,-9.33,-3.12,-3.46,-4.09,-9.38,-2.68,0.52,1.05,-5.98,3.72,-3.19,-8.39
195111,-0.39,-0.02,-99.99,-1.67,0.34,1.49,-0.39,1.15,-0.61,-0.77,-99.99,-5.36,0.11,0.11,3.59,1.09,-0.52,-0.4,1.21,-99.99,1.69,1.9,1.52,-2.82,-0.19,-99.99,-99.99,2.06,4.11,-0.86,1.66,0.49,0.37,2.58,-0.56,-99.99,1.56,8.89,2.35,1.58,2.19,0.98,1.49,1.75,5.06,-4.83,5.11,4.9,2.32
195112,5.55,1.87,-99.99,2.72,0.82,-0.2,-2.32,-1.76,2.41,1.25,-99.99,1.43,5.55,8.34,1.7,1.37,3.2,3.71,0.46,-99.99,3.77,4.79,3.53,1.98,0.28,-99.99,-99.99,-1.74,-0.79,4.8,3.27,0.87,0.93,-1.67,6.32,-99.99,9.02,2.81,5.42,3.19,1.68,-0.65,-0.22,0.6,3.4,9.43,-1.88,7.73,3.92
195201,-0.99,1.05,-99.99,-4.04,5.21,4.67,-0.78,1.13,0.49,1.32,-99.99,1.32,0.66,-3.33,0.8,-5.11,0.08,2.97,3.03,-99.99,0.7,-1.09,-1.32,4.47,1.48,-99.99,-99.99,4.78,4.96,6.62,3.08,0.17,6.82,-1.73,-3.37,-99.99,-6.22,-1.29,-3.73,0.93,3.71,0.47,-0.64,3.53,-0.09,2.69,2.45,5.22,2.12
195202,-5.52,-0.61,-99.99,-3.35,-2.6,-0.03,0.08,1.01,-0.33,-3.73,-99.99,-10.36,-3.51,-3.4,-5.34,-3.64,-2.07,3.2,-6.14,-99.99,-2.52,-3.86,-0.24,-4.48,-2.26,-99.99,-99.99,-5.04,1.28,-3.46,0.69,-0.63,-4.19,-3.44,-4.07,-99.99,-1.27,-0.76,-4.63,-2.15,-1.69,-3.27,-3.7,0.07,2.61,-4.59,-0.62,-1.06,-5.53
195203,5.42,0.92,-99.99,-0.22,1.86,-1.05,1.08,3.18,2.21,2.96,-99.99,2.59,0.14,3.31,3.45,3.98,3.39,3.44,1.86,-99.99,3.11,7.74,8.85,1.06,1.93,-99.99,-99.99,2,0.41,8.84,2.23,1.26,-0.59,3.72,1.56,-99.99,4.26,-0.68,1.49,2.52,8.36,-0.96,2.75,5.02,4.44,3.54,7.42,3.54,3.42
195204,-2.64,-1.91,-99.99,-9.33,-3.83,-5.01,-6,0,-5.39,-3.24,-99.99,-8.6,-5.11,-7.27,-4.87,-5.08,-4,-1.11,-7.83,-99.99,-4.48,-3.77,-3.86,-6.52,-0.38,-99.99,-99.99,-5.79,-8.02,-7.65,-1.8,-0.74,-2.66,-4.18,-2.74,-99.99,-4.88,-2.89,-9.25,-5.52,-3.39,-5.87,-1.52,-1.54,2.21,-0.63,-3.95,-5.01,-3.37
195205,4.8,2.1,-99.99,1.77,-0.45,5.24,-9.5,4.07,-0.48,1.82,-99.99,6.74,2.08,6.65,-0.94,5.02,3.74,3.76,2.55,-99.99,2.92,3.08,4.16,7.35,2.14,-99.99,-99.99,2.43,4.86,3.5,2.99,1.03,-0.33,1.73,3.6,-99.99,4.46,0.82,0.94,2.88,4.39,3.64,2.61,1.32,1.76,4.78,3.7,2.67,1.33
195206,1.57,2.38,-99.99,2.64,3.72,3.92,0.6,-1.28,2.31,2.68,-99.99,1.66,-1.26,3.98,0.07,5.68,1.82,6.83,5.74,-99.99,1.83,6.64,6.2,7.28,2.78,-99.99,-99.99,4.24,2.11,5.5,1.1,2.06,-0.31,2.4,5.36,-99.99,7.44,1.15,3.8,4.52,5.08,2.51,3.01,1.12,3.11,4.62,4.2,1.5,-1.18
195207,-3.15,1.01,-99.99,5.65,-0.64,0.09,-1.5,3.58,2.07,3.09,-99.99,-3.61,-4.48,1.28,3.14,-1.88,1.21,0.82,3.3,-99.99,3.9,1.44,2.41,0.44,1.17,-99.99,-99.99,1.55,0.52,-1.04,2.17,0.24,-3.42,1.01,1.59,-99.99,-2.27,3.82,4.64,3.68,0.7,-0.74,2.18,-0.54,5.14,0.02,1.96,1.13,4.62
195208,3.85,1.04,-99.99,0.1,1.63,6.65,5.01,-2.4,0.08,-1.64,-99.99,3.14,-0.97,-1.6,2.73,-0.21,-1.06,2.27,-2.35,-99.99,-2.05,-0.07,1.55,1.2,-1.34,-99.99,-99.99,0.3,-0.91,-2.68,1.91,0.88,-2.73,0.53,-0.97,-99.99,1.31,-0.73,0.38,-1.38,-0.34,-1.86,-0.25,3.81,-0.99,0.44,11.54,-2.27,1.17
195209,-6.27,-1.07,-99.99,-12.59,0.09,-2.85,-1.14,-0.84,-0.9,-1.03,-99.99,-1.58,-4.4,-1.7,-4.24,-5.58,-1.6,-6.43,-3.85,-99.99,-1.68,2.26,-0.94,-1.79,-1.3,-99.99,-99.99,-2.48,0.53,-4.36,0.36,-0.34,-0.18,-1,-1.26,-99.99,-4.1,-0.25,-6.17,-0.24,-1.9,-4.11,-0.57,1.21,1.1,1.57,3.9,-1.1,0.89
195210,-4.88,-1.27,-99.99,-2.33,6.61,-0.92,-7.15,0.11,0.99,-3.17,-99.99,-5.25,-0.97,-2.08,-2.44,-7.16,-2.11,0.36,-1.56,-99.99,-1.98,-0.59,1.32,1.75,-1.18,-99.99,-99.99,-4.98,-2.13,0.41,0.47,0.92,2.88,0.4,-0.87,-99.99,4.04,-5.49,0.37,-1.81,0.54,1.29,-1.26,-0.58,-2.37,-3.03,-2.65,-4.31,-5.77
195211,2.75,5.02,-99.99,9.65,8.03,5.38,9.45,6.5,5.26,7.31,-99.99,4.68,7.57,10.11,7.46,5.79,7.32,3.16,7.81,-99.99,7.28,10.53,7.51,5.13,6.71,-99.99,-99.99,6.13,9.68,1.97,5.18,4.07,-2.93,1.64,5.23,-99.99,13.59,5.98,5.55,8.56,7.44,4.27,4.62,0.11,8.84,8.95,4.94,6.39,8.29
195212,1.87,1.52,-99.99,-0.46,0.44,4.89,6.87,2.12,1.16,0.55,-99.99,1.03,-2.33,1.67,-0.62,4.24,2.75,1.98,4.22,-99.99,2.37,2.53,7.06,3.23,0.71,-99.99,-99.99,2.12,-1.82,4.64,1.8,0.88,-1.88,2.54,3.81,-99.99,4.68,1.65,-0.54,3.23,3.77,2.04,1.24,5.11,1.73,-0.41,7.85,8.19,0.34
195301,-1.05,3.09,-99.99,0.31,4.33,1.96,0.12,2.9,0.64,0.48,-99.99,-6.01,-5.01,0.2,2.19,-2.76,1,-0.44,1.42,-99.99,-0.16,-3.36,-0.44,7.82,4.08,-99.99,-99.99,-0.26,2.05,-3.06,0.94,1.02,1.75,2.93,0.12,-99.99,-1.76,0.05,-0.64,-1.38,1.75,-0.1,0.87,3.38,1.01,1.98,3.48,-1.83,2.29
195302,-5.54,1.29,-99.99,0.2,5.64,2.08,4.43,7.38,-0.67,3.78,-99.99,3.42,1.93,-2.63,-0.17,1.63,0.04,0.11,-0.39,-99.99,-0.68,0.34,-1.17,1.45,1.91,-99.99,-99.99,3.29,-0.59,0.34,0.41,-0.43,0.11,1.26,0.9,-99.99,-4.79,2.05,-4.03,1.62,-1.16,-1.51,-0.09,2.95,0.19,-2.48,0.24,0.24,-2.08
195303,4,-0.93,-99.99,-1.57,-4.45,7.09,4.45,-0.68,-0.57,-2.12,-99.99,1.09,-0.32,0.07,-0.94,-4.92,-0.26,-1.78,-4.72,-99.99,-0.7,-1.63,-4.55,-5.7,-1.58,-99.99,-99.99,-3.95,-6.58,-0.48,0.16,-0.43,4.41,0.3,-0.14,-99.99,5.3,0.39,-5.75,-0.82,-2.38,-1.6,-0.47,1.3,-1.2,-1.04,2.63,3.38,2.8
195304,-3.54,-0.28,-99.99,-3.71,4.87,-2.65,-2.52,0.73,-3.3,-1.26,-99.99,-4.92,-5.41,-3.34,-1,-2.78,-2.07,-2.88,-2.04,-99.99,-1.76,0.81,-2.06,-4.22,-3.85,-99.99,-99.99,-2.01,-6.8,-5.16,-3.21,-1.04,0.45,-4.13,-5.74,-99.99,-3.11,0.96,-3.44,-2.07,-2.91,-3.16,-0.66,-0.89,-3.33,-3.26,-1.42,-6.27,-1.5
195305,-0.42,0.42,-99.99,0.8,-0.34,3.64,-0.83,-1.03,0.08,0.56,-99.99,0.64,-0.13,0.02,1.82,-0.39,0.06,1.56,0.04,-99.99,-0.38,0.99,-0.24,2.69,3.74,-99.99,-99.99,-1.86,-0.33,1.87,0.04,0.36,9.62,1.58,2.36,-99.99,4.69,-2.08,-0.96,1.53,2.78,0.22,1.57,-0.12,1.44,-5.52,2.98,2.03,2.28
195306,2.41,-1.93,-99.99,-0.93,1.74,-5.37,-1.1,-4.64,-4.72,-1.53,-99.99,-1.22,-3.58,-1.26,1.18,-0.37,-4.46,-4.71,-2.8,-99.99,-4.15,-1.89,-2.99,-3,-3.97,-99.99,-99.99,-3.99,-3.45,-0.03,-3.06,0.5,2.8,-2.07,-2.92,-99.99,-4.48,-0.56,-4.03,-0.6,-1.25,-6.22,-1.95,-3.4,-3.65,-0.97,-3.11,-2.91,-2.19
195307,1.4,2.57,-99.99,3.66,4.47,3.14,3.17,-1.5,5.59,0.16,-99.99,6.57,3.26,2.75,1.97,1.36,2.4,1.76,3.34,-99.99,0.62,2.42,0.6,-0.32,0.65,-99.99,-99.99,1.16,0.42,3.97,3.36,0.94,-0.9,0.37,1.75,-99.99,2.45,1.74,0.8,3.58,1.46,0.17,2.09,1.32,0.42,0.75,1.97,2.39,0.25
195308,-3.04,-2.61,-99.99,-2.47,-5.51,-6.16,-6.4,-8.15,-3.73,-1.17,-99.99,2.31,-0.27,-2.77,-1.03,-5.2,-4.27,-4.31,-8.02,-99.99,-6.42,-6.03,-6.54,-2.22,-5.09,-99.99,-99.99,-6.74,-7.12,-6.36,-0.37,-0.84,-0.58,-2.08,-2.4,-99.99,-3.79,-0.69,-7.04,-5.06,-8.69,0.3,-2.41,-8.57,-0.26,-1.15,-2.38,-6.29,-1.05
195309,-3.8,0.46,-99.99,-2.7,3.54,-1.12,-3.13,2.73,-1.57,-1.77,-99.99,-1.11,0.65,1.8,-1.27,-2.3,0.83,1.64,-0.46,-99.99,0.42,5.01,-0.38,3.96,-3.99,-99.99,-99.99,-0.72,-3.48,-1.91,1.61,1.78,0.07,-0.47,-2.03,-99.99,4.31,2.34,0.55,4,-1.68,-2.17,0.24,-0.55,2.02,3.26,-5.22,-1.98,-0.95
195310,-5.79,1.88,-99.99,3.09,-2.12,4.62,2.12,11.31,6.53,1.92,-99.99,4.41,2.41,4.51,11.99,0.36,6.05,4.14,8.27,-99.99,4.33,8.6,8.06,6.03,5.34,-99.99,-99.99,3.36,1.55,5.69,4.51,1.38,5.41,1.11,1.86,-99.99,8.96,8.32,6.81,7.13,3.61,1.29,0.84,0.22,5.36,-0.42,11.24,5.37,1.01
195311,-0.52,3.22,-99.99,4.59,-7.81,4.17,12.1,2.53,4.41,0.63,-99.99,7.63,8.03,4.73,1.06,-0.81,4.38,3.48,2.04,-99.99,3.08,6.82,0.85,5.58,3.96,-99.99,-99.99,-0.57,3.22,1.98,3,2.26,3.16,0.95,1.4,-99.99,3.08,0.55,0.59,7.28,1.98,1.6,3.53,2.19,4.64,8.16,-2.13,2.18,5.33
195312,-0.04,1.37,-99.99,-1.44,-4.33,-2.22,3.5,-0.38,-0.19,-1.21,-99.99,-3.37,-1.04,0.82,7.46,-3.19,1.54,-4.04,-0.84,-99.99,-0.2,-0.69,-0.75,3.12,-0.83,-99.99,-99.99,-3.53,-4.64,0.5,0.59,0.54,5.18,4.66,3.94,-99.99,0.49,1.34,-3.29,1.42,-3.74,-0.52,1.34,-0.89,1.85,-0.62,1.76,-1.25,3.69
195401,8.09,3.7,-99.99,6.52,1.8,3.53,3.2,8.5,4.15,2.79,-99.99,4.01,5.88,1.04,8.58,7.72,6.39,6.73,7.56,-99.99,8.09,7.16,5.65,8.26,7.36,-99.99,-99.99,8.19,9.49,8.63,3.3,1.89,-0.83,1.07,6.62,-99.99,3.78,6.95,15.41,4.25,7.93,7.57,3.09,6.1,5.44,-1.51,5.62,4.84,3.48
195402,0.67,-0.04,-99.99,-0.25,-3.31,-1.07,3.31,5.95,-0.4,1.94,-99.99,0.27,-0.24,0.09,-1.43,1.75,2.28,-0.39,0.31,-99.99,2.5,5.51,1.52,7.15,3.11,-99.99,-99.99,4.3,-6.8,2.9,1.57,2.57,-0.12,1.99,6.04,-99.99,2.7,4.02,-0.74,1.61,0.96,2.99,0.29,1.31,0.98,4.87,1.91,0.99,4.32
195403,1.79,2.95,-99.99,-3.51,0.42,2.86,5.11,1.68,5.14,1.77,-99.99,-1.62,0.55,4.54,1.06,-2.75,1.68,3.23,6.07,-99.99,1.74,7.1,3.74,16.25,3.57,-99.99,-99.99,3.42,0.79,4.31,3,1.72,3.99,2.79,14.76,-99.99,10.38,5.6,1.74,6.54,-0.27,-0.74,0.47,-2.21,4.9,3.47,-0.65,5.67,1.8
195404,3.91,0.82,-99.99,-0.45,3.84,4.87,0.01,7.3,3.86,-0.45,-99.99,-3.62,1.87,6.68,12.47,-5.3,3.69,4.76,6.59,-99.99,5.37,12.45,3.57,-0.01,1.32,-99.99,-99.99,3.08,-1.98,6.22,1.21,1.98,0.14,2.75,1.86,-99.99,4.49,3.75,3.48,8.32,1.76,1.43,1.6,1.99,3.71,6.93,-0.65,6.84,0.73
195405,-6.93,2.19,-99.99,5.78,-0.18,0.35,4.3,3.98,6.18,4.01,-99.99,8.41,0.72,3.58,-0.6,12.93,3.14,3.23,6.93,-99.99,4.66,-3.46,4.3,7.84,6.08,-99.99,-99.99,7.57,8.22,2.93,2.69,1.24,5.44,0.96,5.78,-99.99,4.72,6.17,6.69,2.12,5.35,0.94,2.95,7.22,-0.04,0.41,-0.84,3.59,0.94
195406,11.33,2.4,-99.99,-2.23,-9.23,0.35,1.3,2.97,5.31,2.23,-99.99,3.46,-3.25,3.78,-2.22,2.61,5.68,2.67,1.41,-99.99,2.19,13.07,1.63,4.07,2.67,-99.99,-99.99,-0.78,3.49,-5.95,1.34,0.54,3.48,1.93,2.77,-99.99,9.61,0.64,8.35,5.55,1.21,5.08,2.39,8.86,3.33,4.32,4.29,1.32,1.04
195407,-0.96,5.98,-99.99,9.05,8.17,9.03,7.29,5.23,1.95,6.88,-99.99,-2.49,9.76,2.28,-0.47,8.47,5.6,5.39,7.96,-99.99,5.04,-1.35,10.2,15.97,7.04,-99.99,-99.99,5.43,0.95,4.26,5.41,4.36,1.61,4.19,4.83,-99.99,1.69,-0.7,9.23,5.63,6.65,5.88,4.11,9.74,10.46,7.88,13.2,3.73,4.42
195408,-2.98,-3.03,-99.99,0.2,-1.3,-5.51,8.87,-0.01,2.35,-3.97,-99.99,-1.67,-2.68,-3.38,-2.09,-4.22,-3.39,-6.56,-6.3,-99.99,-2.95,-5.23,-3.7,2.86,-2.14,-99.99,-99.99,-4.27,3.67,0.49,-1.72,-1.43,0.79,-0.23,-2.2,-99.99,-5.47,-2.36,-1.7,-4.58,-4.12,-1.41,-0.18,11.85,0.69,-3.12,-2.98,-0.34,0.67
195409,4.72,3.42,-99.99,2.28,5.56,4.05,6.15,4.49,5.5,2.63,-99.99,5.71,2.44,7.26,0.94,5.06,6.24,-1.3,7.67,-99.99,5.72,7.36,13.82,2.89,3.05,-99.99,-99.99,8.72,7.62,10.03,2.01,2.49,9.73,0.68,10.15,-99.99,-0.14,3.62,8.75,5.36,3.75,1.78,4.97,9.23,4.53,0.13,6.33,2.72,7.18
195410,-0.5,-2.56,-99.99,-1.22,-2.95,-5.95,-5.84,-3.61,-1.17,-0.23,-99.99,0.71,-1.94,-4.39,-1.24,-1.74,2.69,-1.05,0.26,-99.99,1.69,-2.78,-0.41,0.73,-0.83,-99.99,-99.99,-1.14,-5.28,-1.95,-3.8,-0.85,1.84,0.04,2.81,-99.99,-2.18,-5.35,3.92,-0.53,2.67,-2.97,-2.52,-1.31,0.65,-7.46,2.97,-1.7,2.42
195411,7.96,6.22,-99.99,6.86,3.53,5.18,9.17,5.9,7.59,3.96,-99.99,11.75,12.67,14.75,8.47,10.26,15.08,5.45,15.4,-99.99,9.8,9.84,5.72,9.23,10.96,-99.99,-99.99,11.37,20.35,7.94,5.69,3.43,4.98,3.46,18.43,-99.99,20.83,22.39,13.98,11.84,11.66,8.2,8.44,4.27,9.75,10.51,1.98,12.14,5.48
195412,5.25,2.22,-99.99,8.29,7.81,6.5,10.93,3.6,2.96,4.88,-99.99,1.92,6.71,3.73,5.39,7.39,2.25,11.39,12.26,-99.99,6.17,4.21,7.67,17.47,8.29,-99.99,-99.99,3.75,10.2,6.44,3.58,1.58,8.21,6.75,-0.63,-99.99,1.05,4.06,3.33,5.58,12.11,5.28,1.99,14.14,2.61,9.02,11.98,8.95,2.71
195501,-5.69,0.86,-99.99,-3.99,1.25,2.97,-2.26,-1.15,-1.13,1.67,-99.99,-4.31,-2.69,-2.76,6.34,1.73,0.15,-0.7,3.4,-99.99,0.01,4.4,0.77,9.07,7.95,-99.99,-99.99,3.29,-3.45,0.44,1.44,0.8,2.24,1.1,6.03,-99.99,-2.9,0.79,0.41,-4.1,0.84,-1.41,1.85,3.87,0.21,-1.24,6.99,0.41,-3.03
195502,3.75,1.61,-99.99,1.63,-0.9,11.58,0.17,5.53,4.52,2.83,-99.99,-2.8,3.59,4.51,12.82,1.18,3.12,4.17,4.41,-99.99,4.25,4.51,-0.97,2.72,6.35,-99.99,-99.99,-0.04,7.41,2.38,3.64,3.99,9.77,3.2,7.15,-99.99,5.46,3.49,8.25,4.53,5.76,0.65,1.3,1.9,-0.17,0.18,-8.66,5.48,4.08
195503,-0.77,-0.2,-99.99,-2.14,-0.12,-1.5,-3.46,-3.85,-1.99,1.11,-99.99,1.13,6.7,-1.1,-1.99,-5.25,0.72,-3.04,2.96,-99.99,0.51,-3.21,0.11,-7.37,9.92,-99.99,-99.99,8.72,0.24,-0.24,-0.71,-0.19,-4.42,-2.94,1.53,-99.99,-0.9,1.01,6.4,0.67,-0.01,-2.38,-1.36,-0.8,-0.12,4.18,1.19,1.41,-2.2
195504,4.26,4.2,-99.99,-1.4,8.74,3.35,6.51,0.6,2.2,0.03,-99.99,4.31,-0.42,8.06,-2.66,2.64,5.01,0.62,2.67,-99.99,1.66,4.25,5.38,-6.88,-8.75,-99.99,-99.99,-0.09,-2.14,0.6,2.55,1.97,-3.79,0.4,5.98,-99.99,6.61,10.05,-1.12,5.1,6.21,2.27,1.8,8.18,-0.6,-0.58,-2.55,-2.57,11.34
195505,3.47,-0.52,-99.99,2.97,-2.1,-5.3,2.09,-3.8,0,0.71,-99.99,6.6,2.78,5.35,-0.69,0.19,2.32,-0.35,2.08,-99.99,-0.98,-0.38,-0.65,-0.42,-1.13,-99.99,-99.99,5.97,8.62,-0.71,-0.13,1.29,-4.99,2.56,-0.56,-99.99,10.2,2.65,5.25,3.62,0.59,0.32,3.24,0.43,5.9,-2.37,-3.19,0.35,-4.21
195506,1.89,2.81,-99.99,3.38,-1,1.75,4.04,8.45,2.38,3.24,-99.99,6.48,-0.51,12.27,1.94,5.82,3.99,-0.2,12.45,-99.99,4.8,3.21,9.47,-1.63,2.63,-99.99,-99.99,0.56,9.61,11.21,1.66,0.69,0.4,3.56,10.4,-99.99,-2.65,-0.07,17.89,11.27,1.71,0.54,4.7,0.34,-0.96,5.32,4.19,8.82,-2.01
195507,-3.3,1.26,-99.99,0.52,7.24,0.23,-0.13,-0.32,1.9,3.29,-99.99,-0.24,0.19,-2.06,6.42,2.89,0.07,0.43,-0.32,-99.99,-0.39,-3.2,15.4,-1.43,-2.93,-99.99,-99.99,-5.51,-2.67,2.82,3.68,2.61,2.55,1.01,-2.11,-99.99,-9.33,-2.76,-9.81,-3.2,-1.44,2.95,1.97,5.14,-0.41,-3.07,0.29,-0.43,-3.45
195508,-0.01,-1.28,-99.99,-0.26,1.88,0.81,-1.51,-4.31,1.4,-0.61,-99.99,-5,0.75,2.44,16.16,-1.46,1.14,2.83,6.14,-99.99,0.26,2.1,-2.76,9.49,1.56,-99.99,-99.99,3.47,5.87,-1.17,0.07,-2.44,1.84,-0.59,-5.3,-99.99,3.77,2.49,0.96,-0.89,-0.57,-1.61,1.86,-1.86,1.99,-1.65,-3.52,0.46,-0.03
195509,-4.35,-2.8,-99.99,-0.78,3.12,-7.23,-4.75,-2.25,-3.2,0.21,-99.99,-8.37,-2.63,-2.64,0.57,-1.37,0.57,-1.83,0.89,-99.99,-0.14,-5.81,8.49,-2.42,-2.98,-99.99,-99.99,-2.12,-3.98,-0.35,-2.63,1.06,1.93,1.64,-2.98,-99.99,-2.91,0.8,-1.67,-0.1,-1.77,-4.41,3.86,-3.67,-3.59,-4.35,0.17,-4.2,-1.54
195510,-1.94,0.02,-99.99,-6.03,-0.27,-5.2,-2.84,0.86,-2.56,-1.31,-99.99,-3.54,1.26,-2.41,-3.11,-1.37,-2.91,4.57,-5.71,-99.99,-1.93,-6.16,-4.72,4.83,-1.51,-99.99,-99.99,-5.52,0.83,-1.01,-1.02,-1.15,-1.53,1.22,-5.7,-99.99,-2.7,-2.45,-0.48,-2.8,-2.98,1.76,-2.71,-4.12,0.2,-3.6,-7.4,-1.45,0.08
195511,2.23,3.75,-99.99,3.23,4.55,5.54,1.99,9.62,3.59,0.36,-99.99,8.61,6.02,7.56,7.15,3.25,5.66,3.68,8.89,-99.99,9.1,12.24,9.27,11.78,10.77,-99.99,-99.99,8.2,11,8.56,3.39,1.63,1.33,2.75,10.73,-99.99,7.59,6.06,4.04,7.94,10.83,1.46,6.3,1.25,0.2,15.16,6.93,4.15,-0.04
195512,0.22,1.02,-99.99,2.1,1.74,2.68,-2.5,5.02,-0.09,1.34,-99.99,6.23,6.22,2.32,2.24,0.61,2.59,2.82,2.61,-99.99,4.03,6.36,-2.29,8.19,6.27,-99.99,-99.99,-2.22,7.95,3.66,-0.12,0.86,3.42,-2.07,5.13,-99.99,7.63,-2.26,8.16,3.37,-1.81,2.63,-0.97,4.51,1.94,0.69,2.86,2.68,2.12
195601,-2.77,-2.13,-99.99,0.38,-0.15,-5.17,-5.45,-0.57,-3.53,-1.75,-99.99,-12.56,-5.88,-4.62,-7.01,-1.34,-4.54,0.15,-4.23,-99.99,-4.15,-5.71,-6.88,-6.84,-5.55,-99.99,-99.99,-2.67,5.86,0.49,-0.33,1.86,4.48,-2.39,-4.59,-99.99,-7.89,-4.41,0,-4.75,-2.28,-0.5,-4.69,-3.85,-4.26,-3.73,-0.72,-2.93,-0.04
195602,3.64,2.23,-99.99,0.07,-3.21,3.58,9.16,6.79,6.77,1.3,-99.99,11.47,7.95,4.02,1.52,0.34,5.34,-5.18,4.79,-99.99,5.6,6.11,5.48,4.61,1.89,-99.99,-99.99,4.37,12.1,4.19,1.92,0.16,1.22,2.5,4.87,-99.99,11,7.13,4.8,7.75,2.36,5.86,2.65,-0.27,2.7,3.71,6.31,4.32,4.83
195603,0.45,1.87,-99.99,4.71,1.53,7.41,-1.34,3.92,4.27,0.27,-99.99,5.26,7.43,5.66,6.32,-0.49,12.01,1.14,10.54,-99.99,4.38,8.65,5.31,-0.66,3.26,-99.99,-99.99,2.74,9.34,11.47,3.77,1.43,9.21,1.48,15.12,-99.99,15.34,6.43,11.94,10.83,6.99,2.39,0.28,2.77,3.05,8.26,24.7,6.89,9.84
195604,-2.91,-0.06,-99.99,2.18,7.67,5.18,2.28,3.92,-0.7,-1.57,-99.99,-6.48,3.62,-0.79,-2.12,-3.39,-0.03,-0.21,4.5,-99.99,2.88,-2.56,-4.86,3.45,-0.41,-99.99,-99.99,-3.43,-6.25,3.73,-2.18,-0.88,-6.8,0.38,1.63,-99.99,-4.05,5.88,-3.07,2.23,1.67,0.39,-1.94,-0.71,-1.13,-8.25,-8.06,3.91,-4.78
